1.576	7.54749
1.58	7.56145
1.584	7.57546
1.588	7.58952
1.592	7.60363
1.596	7.6178
1.6	7.63201
1.604	7.64628
1.608	7.66059
1.612	7.67496
1.616	7.68938
1.62	7.70385
1.624	7.71838
1.628	7.73295
1.632	7.74758
1.636	7.76226
1.64	7.77699
1.644	7.79178
1.648	7.80661
1.652	7.8215
1.656	7.83645
1.66	7.85144
1.664	7.86649
1.668	7.88159
1.672	7.89675
1.676	7.91196
1.68	7.92722
1.684	7.94254
1.688	7.95791
1.692	7.97333
1.696	7.98881
1.7	8.00434
1.704	8.01993
1.708	8.03557
1.712	8.05127
1.716	8.06702
1.72	8.08283
1.724	8.09869
1.728	8.1146
1.732	8.13058
1.736	8.1466
1.74	8.16268
1.744	8.17882
1.748	8.19502
1.752	8.21127
1.756	8.22757
1.76	8.24394
1.764	8.26035
1.768	8.27683
1.772	8.29336
1.776	8.30995
1.78	8.32659
1.784	8.3433
1.788	8.36006
1.792	8.37687
1.796	8.39375
1.8	8.41068
1.804	8.42767
1.808	8.44471
1.812	8.46182
1.816	8.47898
1.82	8.4962
1.824	8.51348
1.828	8.53082
1.832	8.54821
1.836	8.56567
1.84	8.58318
1.844	8.60075
1.848	8.61838
1.852	8.63607
1.856	8.65382
1.86	8.67163
1.864	8.6895
1.868	8.70742
1.872	8.72541
1.876	8.74346
1.88	8.76157
1.884	8.77974
1.888	8.79796
1.892	8.81625
1.896	8.8346
1.9	8.85301
1.904	8.87148
1.908	8.89001
1.912	8.9086
1.916	8.92726
1.92	8.94597
1.924	8.96475
1.928	8.98359
1.932	9.00249
1.936	9.02145
1.94	9.04047
1.944	9.05956
1.948	9.0787
1.952	9.09792
1.956	9.11719
1.96	9.13652
1.964	9.15592
1.968	9.17538
1.972	9.1949
1.976	9.21449
1.98	9.23414
1.984	9.25385
1.988	9.27363
1.992	9.29347
1.996	9.31338
2	9.33334
